,focal_resource,gitonga_s,gitonga_p,portuguese,scientific,family,phylum,category,focal,sg_dep_median,sg_dep_cat,prop_cap_hot,prop_cap_cold,days_hot,days_cold,cap_daily_hot,cap_daily_cold,cap_monthly_hot,cap_monthly_cold,cap_income_hot,cap_income_cold,val_trade_hot,val_trade_cold,activity_income_hot,activity_income_cold,income_fr_hot,income_fr_cold,tot_income_hot,tot_income_cold,prop_income_hot,prop_income_cold,id,ccp,gender,fish_pract,pract_cat,seagrass
58,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.1666666666666666,0.1666666666666666,4.0,4.0,15.0,6.0,120.0,48.0,1000.0,400.0,0.0,0.0,0.0,0.0,1000.0,400.0,3479.733333333334,1068.8000000000002,0.2873783431680588,0.374251497005988,04022023CHAB08,chamane,m,shrimp_net,shrimp_net,1.0
53,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.1333333333333333,0.0333333333333333,2.0,0.0,0.25,1.2249999999999999,1.0,0.0,87.61904761904763,0.0,0.0,0.0,0.0,0.0,87.61904761904763,0.0,30822.619047619046,3834.666666666667,0.0028426866478699167,0.0,04022023CHAB07,chamane,m,hand_line,fish,1.0
240,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.2,0.1333333333333333,15.0,0.0,50.0,0.5,,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,5000.0,0.0,70135.0,15840.0,0.07129108148570613,0.0,24012023CUGB01,kuguana,m,drag_net,fish,1.0
46,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1.0,1.0,12.0,12.0,4.375,4.375,105.0,105.0,4999.999999999999,6249.999999999999,0.0,0.0,0.0,0.0,4999.999999999999,6249.999999999999,4999.999999999999,6249.999999999999,1.0,1.0,04022023CHAB05,chamane,m,shrimp_net,shrimp_net,1.0
244,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.2666666666666666,0.1333333333333333,15.0,3.0,50.0,12.5,,75.0,0.0,7796.25,0.0,599.9999999999993,16500.0,16500.0,0.0,8396.25,22912.0,68260.25,0.0,0.12300350496811834,24012023CUGB02,kuguana,m,shrimp_net,shrimp_net,1.0
45,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1.0,1.0,4.0,2.0,12.0,1.4,96.0,5.6,5485.714285714286,160.0,857.1428571428569,100.0,0.0,0.0,6342.857142857143,260.0,6342.857142857143,260.0,1.0,1.0,04022023CHAB04,chamane,f,shrimp_net,shrimp_net,1.0
44,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.2333333333333333,0.1,6.0,3.0,8.0,4.0,96.0,24.0,2560.0,1600.0,5485.714285714285,1371.4285714285713,0.0,0.0,8045.714285714285,2971.4285714285716,19519.04761904762,6535.428571428572,0.4121980970968529,0.45466468479496375,04022023CHAB03,chamane,m,shrimp_net,shrimp_net,1.0
249,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.1666666666666666,0.0666666666666666,3.0,0.0,1.5,,9.0,,924.0,0.0,0.0,0.0,0.0,0.0,924.0,0.0,3786.0,1036.6666666666665,0.24405705229793978,0.0,07022023CUGB03,kuguana,f,glean,glean,1.0
27,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.5333333333333333,0.5333333333333333,12.0,12.0,3.0625,3.0625,73.5,73.5,9099.999999999998,9099.999999999998,0.0,0.0,0.0,0.0,9099.999999999998,9099.999999999998,9099.999999999998,9099.999999999998,1.0,1.0,15022023JOSB04,josina_machel,m,shrimp_net,shrimp_net,1.0
59,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.6333333333333333,0.4333333333333333,5.0,3.0,3.5,0.875,35.0,5.25,2133.3333333333335,659.9999999999999,2800.0,559.9999999999998,2000.0,2000.0,4933.333333333334,1219.9999999999995,7083.333333333334,3888.0,0.6964705882352942,0.31378600823045255,26012023MARB01,marrambone,f,shrimp_net,shrimp_net,1.0
174,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1.0,1.0,11.0,11.0,1.575,1.0499999999999998,34.65,23.099999999999998,2277.0000000000005,2640.0,0.0,0.0,0.0,0.0,2277.0000000000005,2640.0,2277.0000000000005,2640.0,1.0,1.0,14022023SAHB07,sahane,f,shrimp_net,shrimp_net,1.0
128,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.2333333333333333,0.3,8.0,8.0,4.0,1.5,64.0,24.0,4906.666666666667,1840.0000000000002,1322.6666666666667,496.00000000000006,0.0,0.0,6229.333333333334,2336.0000000000005,9082.666666666666,4002.666666666667,0.6858485026423958,0.5836109260493005,08022023MADB04,madava,f,shrimp_net,shrimp_net,1.0
166,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1.0,1.0,4.0,4.0,1.0499999999999998,0.875,8.399999999999999,7.0,419.99999999999994,960.0000000000001,0.0,0.0,0.0,0.0,419.99999999999994,960.0000000000001,419.99999999999994,960.0000000000001,1.0,1.0,14022023SAHB01,sahane,m,shrimp_net,shrimp_net,1.0
163,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.3333333333333333,0.3333333333333333,6.0,3.0,2.8,0.7,33.599999999999994,4.199999999999999,2303.9999999999995,359.99999999999994,426.66666666666663,53.33333333333333,0.0,0.0,2730.666666666666,413.33333333333326,3230.666666666666,1026.6666666666665,0.8452331820057779,0.40259740259740256,09032023NHCHB08,nhamaxaxa,f,shrimp_net,shrimp_net,1.0
148,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.2666666666666666,0.1,7.0,4.0,1.2249999999999999,0.7,17.15,5.6,594.5333333333333,171.73333333333332,0.0,0.0,0.0,0.0,594.5333333333333,171.73333333333332,1394.5333333333333,271.73333333333335,0.42633138923415237,0.6319921491658488,17022023NHCHB01,nhamaxaxa,f,shrimp_net,shrimp_net,1.0
146,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.4,0.3,7.0,7.0,1.75,2.0,24.5,28.0,1633.3333333333333,1026.6666666666665,0.0,0.0,0.0,0.0,1633.3333333333333,1026.6666666666665,2300.8666666666663,1866.9999999999998,0.7098774374873237,0.5499018032494197,08022023MADB08,madava,f,shrimp_net,shrimp_net,1.0
141,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.2,0.2,10.0,10.0,0.5,0.375,10.0,7.5,800.0,0.0,0.0,0.0,660.0,660.0,800.0,0.0,5960.0,4260.0,0.1342281879194631,0.0,08022023MADB07,madava,f,glean,glean,1.0
140,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.3333333333333333,0.2666666666666666,8.0,4.0,20.0,5.0,320.0,40.0,21333.333333333332,3066.6666666666665,0.0,0.0,0.0,0.0,21333.333333333332,3066.6666666666665,26283.333333333332,9786.666666666666,0.8116677235256816,0.3133514986376022,08022023MADB06,madava,m,gill_net,fish,1.0
190,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.6666666666666666,0.3333333333333333,12.0,12.0,2.625,0.875,62.99999999999999,21.0,5040.0,1959.9999999999998,2100.0,0.0,1300.0,1300.0,7140.0,1959.9999999999998,8840.0,3926.6666666666665,0.8076923076923077,0.49915110356536496,04032023NGUB07,nguja,f,shrimp_net,shrimp_net,1.0
192,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1.0,1.0,3.0,2.0,5.25,2.0999999999999996,31.499999999999996,8.399999999999999,4619.999999999999,1407.9999999999998,0.0,0.0,0.0,0.0,4619.999999999999,1407.9999999999998,4619.999999999999,1407.9999999999998,1.0,1.0,04032023NGUB08,nguja,f,shrimp_net,shrimp_net,1.0
125,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.3666666666666666,0.4333333333333333,7.0,7.0,8.0,3.0,112.0,42.0,20160.0,8400.0,0.0,0.0,1750.0,1750.0,20160.0,8400.0,73072.66666666666,21490.0,0.27588975357862955,0.39087947882736157,08022023MADB03,madava,m,fence_trap,fish,1.0
194,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.5333333333333333,0.6333333333333333,6.0,6.0,2.5,3.0,30.0,36.0,3200.0,4608.0,0.0,0.0,0.0,0.0,3200.0,4608.0,3200.0,4608.0,1.0,1.0,01022023MORB01,morrumbene,m,shrimp_net,shrimp_net,1.0
195,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.4666666666666667,0.3333333333333333,7.0,7.0,1.75,1.0,24.5,14.0,1388.3333333333333,952.0,0.0,0.0,0.0,0.0,1388.3333333333333,952.0,1631.0,1194.6666666666665,0.8512160228898425,0.7968750000000001,01022023MORB02,morrumbene,f,shrimp_net,shrimp_net,1.0
261,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.2333333333333333,0.1333333333333333,7.0,2.0,5.0,3.0,70.0,12.0,2688.0000000000005,460.79999999999995,0.0,0.0,0.0,0.0,2688.0000000000005,460.79999999999995,12993.6,11817.6,0.2068710749907647,0.03899268887083671,07022023CUGB05,kuguana,m,drag_net,fish,1.0
208,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.1,0.1,5.0,4.0,4.0,3.0,40.0,24.0,3333.333333333333,2400.0,1166.6666666666665,700.0,0.0,0.0,4500.0,3100.0,21260.0,11350.0,0.2116650987770461,0.27312775330396477,01022023MORBO5,morrumbene,m,fence_trap,fish,1.0
135,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.3,0.1666666666666666,14.0,4.0,20.0,5.0,560.0,40.0,0.0,8400.0,0.0,1666.6666666666665,200.0,0.0,0.0,10066.666666666666,19945.0,37738.666666666664,0.0,0.26674674957603167,08022023MADB05,madava,m,gill_net,fish,1.0
199,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.6,0.4,5.0,3.0,2.5,1.25,25.0,7.5,2333.333333333333,839.9999999999999,0.0,0.0,0.0,0.0,2333.333333333333,839.9999999999999,2333.333333333333,839.9999999999999,1.0,1.0,01022023MORB03,morrumbene,f,shrimp_net,shrimp_net,1.0
267,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0.3333333333333333,0.2333333333333333,8.0,8.0,2.0,1.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07022023CUGB07,kuguana,m,fence_trap,fish,1.0
225,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,0.2,0.3,6.0,7.0,2.625,3.15,31.499999999999996,44.099999999999994,2159.9999999999995,3359.9999999999995,899.9999999999999,1259.9999999999998,0.0,0.0,3059.9999999999995,4619.999999999999,7563.999999999999,17819.999999999996,0.4045478582760444,0.25925925925925924,18022023ILHB02,ilha,f,glean,glean,2.0
34,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,0.3,0.5333333333333333,8.0,7.0,1.75,0.875,28.0,12.25,4320.0,1680.0,0.0,0.0,0.0,0.0,4320.0,1680.0,31748.571428571428,3360.0,0.13606911447084233,0.5,09032023JOSB08,josina_machel,f,glean,glean,2.0
48,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,0.2333333333333333,0.1333333333333333,4.0,4.0,1.0499999999999998,0.7,8.399999999999999,5.6,519.9999999999999,320.0,0.0,0.0,0.0,0.0,519.9999999999999,320.0,3160.0,773.3333333333333,0.16455696202531642,0.4137931034482759,04022023CHAB06,chamane,f,glean,glean,2.0
234,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,0.2666666666666666,0.2333333333333333,13.0,13.0,0.35,1.4,9.1,36.4,909.9999999999999,2912.0,249.6,998.4,0.0,0.0,1159.6,3910.4,3610.5333333333333,15331.733333333334,0.3211713874219875,0.2550527011514245,19022023ILHB08,ilha,f,glean,glean,2.0
1,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,0.3333333333333333,0.3333333333333333,4.0,4.0,0.7,0.7,5.6,5.6,266.66666666666663,266.66666666666663,170.66666666666666,170.66666666666666,0.0,280.0,437.33333333333326,437.33333333333326,1070.6666666666665,1350.6666666666665,0.4084682440846824,0.32379072063178677,16022023NHMUB05,nhamua,f,glean,glean,2.0
12,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,0.1666666666666666,0.3333333333333333,3.0,3.0,1.75,1.0499999999999998,10.5,6.3,159.99999999999994,612.0,700.0,89.99999999999999,6000.0,6000.0,860.0,702.0,11973.333333333332,7700.666666666666,0.07182628062360802,0.09116093844688772,13022023NHMUB03,nhamua,m,glean,glean,2.0
35,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,0.5333333333333333,0.4666666666666667,8.0,7.0,12.0,0.875,192.0,12.25,27428.571428571428,1680.0,0.0,0.0,0.0,0.0,27428.571428571428,1680.0,31748.571428571428,3360.0,0.8639308855291576,0.5,09032023JOSB08,josina_machel,f,glean,glean,2.0
23,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,0.0666666666666666,0.2333333333333333,8.0,8.0,,8.75,,140.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,11700.0,29000.0,0.0,0.5517241379310345,15022023JOSB02,josina_machel,m,diving,fish,2.0
226,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,0.3,0.1666666666666666,4.0,6.0,1.9249999999999998,5.25,15.399999999999999,62.99999999999999,1056.0,4799.999999999998,440.0,1799.9999999999998,0.0,0.0,1496.0,6599.999999999998,7563.999999999999,17819.999999999996,0.19777895293495507,0.37037037037037035,18022023ILHB02,ilha,f,glean,glean,2.0
25,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,0.2,0.3333333333333333,0.0,3.0,,1.75,,10.5,0.0,959.9999999999999,0.0,0.0,0.0,0.0,0.0,959.9999999999999,2133.333333333333,1560.0,0.0,0.6153846153846153,15022023JOSB03,josina_machel,m,glean,glean,2.0
13,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,0.1666666666666666,0.3333333333333333,3.0,3.0,1.2249999999999999,0.7,7.35,4.199999999999999,384.9999999999999,311.99999999999994,419.99999999999994,299.99999999999994,6000.0,6000.0,804.9999999999998,611.9999999999999,11973.333333333332,7700.666666666666,0.0672327394209354,0.07947363864600467,13022023NHMUB03,nhamua,m,glean,glean,2.0
2,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,0.2333333333333333,0.2333333333333333,4.0,4.0,0.875,0.875,7.0,7.0,500.0,500.0,133.33333333333331,133.33333333333331,0.0,280.0,633.3333333333333,633.3333333333333,1070.6666666666665,1350.6666666666665,0.5915317559153176,0.46890424481737414,16022023NHMUB05,nhamua,f,glean,glean,2.0
235,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,0.2333333333333333,0.5333333333333333,13.0,13.0,0.7,3.5,18.2,91.0,2080.0,8666.666666666666,370.93333333333334,1854.6666666666667,0.0,0.0,2450.9333333333334,10521.333333333332,3610.5333333333333,15331.733333333334,0.6788286125780125,0.6862455212717848,19022023ILHB08,ilha,f,glean,glean,2.0
178,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,0.3333333333333333,0.3333333333333333,4.0,6.0,0.5,0.25,4.0,3.0,80.0,40.0,0.0,0.0,0.0,0.0,80.0,40.0,380.0,1840.0,0.21052631578947367,0.021739130434782608,04032023NGUB02,nguja,f,glean,glean,2.0
164,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,0.2,0.2,3.0,2.0,0.25,1.0,1.5,4.0,60.0,160.0,0.0,0.0,0.0,0.0,60.0,160.0,3230.666666666666,1026.6666666666665,0.018572018159306647,0.15584415584415587,09032023NHCHB08,nhamaxaxa,f,shrimp_net,shrimp_net,2.0
196,64,lihutu,mahutu,Amêijoa,Siliqua polita,Pharidae,mollusc,bivalve,1.0,0.0,none,0.3333333333333333,0.4666666666666667,4.0,4.0,2.5,2.5,20.0,20.0,186.66666666666663,186.66666666666663,0.0,0.0,0.0,0.0,186.66666666666663,186.66666666666663,1631.0,1194.6666666666665,0.11444921316165949,0.15625,01022023MORB02,morrumbene,f,glean,glean,0.0
203,64,lihutu,mahutu,Amêijoa,Siliqua polita,Pharidae,mollusc,bivalve,1.0,0.0,none,0.4333333333333333,0.0,13.0,,1.875,,48.75,,2080.0,0.0,390.0,0.0,0.0,0.0,2470.0,0.0,8823.333333333332,2794.4444444444443,0.27993955421231587,0.0,01022023MOR04,morrumbene,f,glean,glean,0.0
200,64,lihutu,mahutu,Amêijoa,Siliqua polita,Pharidae,mollusc,bivalve,1.0,0.0,none,0.1333333333333333,0.1333333333333333,7.0,2.0,1.25,0.625,17.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.333333333333,839.9999999999999,0.0,0.0,01022023MORB03,morrumbene,f,glean,glean,0.0
129,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,0.1,0.0333333333333333,4.0,0.0,1.0,,8.0,,213.33333333333331,0.0,0.0,0.0,0.0,0.0,213.33333333333331,0.0,9082.666666666666,4002.666666666667,0.023487962419260128,0.0,08022023MADB04,madava,f,glean,glean,0.0
250,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,0.4333333333333333,0.3333333333333333,7.0,7.0,0.5,0.25,7.0,3.5,1045.3333333333333,653.3333333333333,0.0,0.0,0.0,0.0,1045.3333333333333,653.3333333333333,3786.0,1036.6666666666665,0.27610494805423486,0.6302250803858521,07022023CUGB03,kuguana,f,glean,glean,0.0
204,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,0.4,0.5,15.0,5.0,5.0,5.0,150.0,50.0,3000.0,1000.0,2083.333333333332,694.4444444444441,0.0,0.0,5083.333333333332,1694.4444444444441,8823.333333333332,2794.4444444444443,0.5761239138647525,0.6063618290258448,01022023MOR04,morrumbene,f,glean,glean,0.0
147,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,0.1,0.1333333333333333,4.0,4.0,1.0,1.0,8.0,8.0,19.2,192.0,0.0,0.0,0.0,0.0,19.2,192.0,2300.8666666666663,1866.9999999999998,0.008344681714136703,0.10283877878950189,08022023MADB08,madava,f,glean,glean,0.0
201,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,0.1666666666666666,0.1666666666666666,7.0,2.0,1.25,0.625,17.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.333333333333,839.9999999999999,0.0,0.0,01022023MORB03,morrumbene,f,glean,glean,0.0
197,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,0.2,0.2,2.0,2.0,1.5,1.5,6.0,6.0,56.0,56.0,0.0,0.0,0.0,0.0,56.0,56.0,1631.0,1194.6666666666665,0.034334763948497854,0.04687500000000001,01022023MORB02,morrumbene,f,glean,glean,0.0
142,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,0.8,0.8,10.0,10.0,2.5,2.0,50.0,40.0,4500.0,3600.0,0.0,0.0,660.0,660.0,4500.0,3600.0,5960.0,4260.0,0.7550335570469798,0.8450704225352113,08022023MADB07,madava,f,glean,glean,0.0
172,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,0.7,0.3333333333333333,4.0,6.0,0.25,0.25,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,960.0,0.0,0.0,14022023SAHB05,sahane,f,glean,glean,0.0
169,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,0.1666666666666666,0.1666666666666666,10.0,10.0,0.25,0.25,5.0,5.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2400.0,3050.0,0.0,0.0,14022023SAHB03,sahane,f,glean,glean,0.0
170,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,0.9,0.9,7.0,4.0,1.5,1.5,21.0,12.0,700.0,400.0,0.0,0.0,0.0,1500.0,700.0,400.0,700.0,1900.0,1.0,0.21052631578947367,14022023SAHB04,sahane,f,glean,glean,0.0
130,70,nhakumbe,,Amêijoa,Serratina capsoides,Tellinidae,mollusc,bivalve,1.0,0.0,none,0.2333333333333333,0.1,4.0,3.0,1.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9082.666666666666,4002.666666666667,0.0,0.0,08022023MADB04,madava,f,glean,glean,0.0
150,71,nhasastani,,Amêijoa,Callista florida,Veneridae,mollusc,bivalve,1.0,3.0,high,0.3,0.0,5.0,,11.25,,112.5,,2250.0,0.0,0.0,0.0,0.0,0.0,2250.0,0.0,2250.0,0.0,1.0,0.0,17022023NHCHB02,nhamaxaxa,f,glean,glean,2.0
165,71,nhasastani,,Amêijoa,Callista florida,Veneridae,mollusc,bivalve,1.0,3.0,high,0.1,0.1,3.0,2.0,0.25,0.25,1.5,1.0,40.0,26.666666666666664,0.0,0.0,0.0,0.0,40.0,26.666666666666664,3230.666666666666,1026.6666666666665,0.012381345439537766,0.025974025974025976,09032023NHCHB08,nhamaxaxa,f,shrimp_net,shrimp_net,2.0
67,74,likolo,makolo,Caracóis,Potamididae,Potamididae,mollusc,gastropod,1.0,0.0,none,0.1666666666666666,0.1666666666666666,2.0,2.0,2.625,2.625,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18326.666666666664,15433.333333333334,0.0,0.0,02022023MARB02,marrambone,f,glean,glean,0.0
77,74,likolo,makolo,Caracóis,Potamididae,Potamididae,mollusc,gastropod,1.0,0.0,none,0.0333333333333333,0.0666666666666666,1.0,1.0,12.0,12.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27749.999999999996,28613.333333333332,0.0,0.0,02022023MARB04,marrambone,f,glean,glean,0.0
106,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,0.5,0.1666666666666666,3.0,2.0,0.875,0.7,5.25,2.8,594.9999999999999,336.0,0.0,0.0,0.0,0.0,594.9999999999999,336.0,1261.6666666666665,471.2,0.47159841479524434,0.7130730050933787,31012023MUCB03,mucucune,f,glean,glean,1.0
68,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,0.1666666666666666,0.2333333333333333,2.0,2.0,0.875,1.75,3.5,7.0,266.6666666666667,733.3333333333333,0.0,0.0,0.0,0.0,266.6666666666667,733.3333333333333,18326.666666666664,15433.333333333334,0.014550745725718446,0.04751619870410367,02022023MARB02,marrambone,f,glean,glean,1.0
108,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,0.4,0.0,4.0,,0.875,,7.0,,840.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,4253.333333333334,15750.0,0.19749216300940436,0.0,31012023MUCB04,mucucune,f,glean,glean,1.0
131,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,0.2333333333333333,0.1,1.0,1.0,0.5249999999999999,0.5249999999999999,1.0499999999999998,1.0499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9082.666666666666,4002.666666666667,0.0,0.0,08022023MADB04,madava,f,glean,glean,1.0
136,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,0.1333333333333333,0.1,3.0,5.0,0.5249999999999999,0.7,3.15,7.0,224.99999999999997,600.0,0.0,0.0,200.0,0.0,224.99999999999997,600.0,19945.0,37738.666666666664,0.01128102281273502,0.015898812888637648,08022023MADB05,madava,m,gill_net,fish,1.0
251,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,0.1,0.1333333333333333,7.0,7.0,0.35,0.175,4.8999999999999995,2.4499999999999997,466.66666666666663,0.0,0.0,0.0,0.0,0.0,466.66666666666663,0.0,3786.0,1036.6666666666665,0.123261137524212,0.0,07022023CUGB03,kuguana,f,glean,glean,1.0
268,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,0.2333333333333333,0.2333333333333333,10.0,10.0,0.7875,0.7875,15.749999999999998,15.749999999999998,2250.0,2250.0,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,2250.0,1.0,1.0,07022023CUGBO8,kuguana,f,glean,glean,1.0
