,resource_id,sg_dep_median,sg_dep_cat,identity,ParentGlobalID,gitonga_s,gitonga_p,portuguese,scientific,family,phylum,category,focal,id,ccp,gender,fish_pract,pract_cat
138,50,3.0,high,0.3333333333333333,84267d00-7c2a-415c-b15e-d1f3a08a24ea,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,31012023MUCB03,mucucune,f,glean,glean
330,50,3.0,high,0.0333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,24012023CUGB02,kuguana,m,glean,glean
150,50,3.0,high,0.2333333333333333,72b20ec3-78b0-44b1-8f62-06504a26e4c5,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,31012023MUCB06,mucucune,m,gill_net,fish
86,50,3.0,high,0.2333333333333333,ae7d8f6f-e1d1-484c-b65d-5b64c4bec7b8,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,02022023MARB03,marrambone,f,shrimp_net,shrimp_net
252,50,3.0,high,1.0,a9702bf4-6440-4e06-9f33-8f26a998afd3,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,04032023NGUB02,nguja,f,glean,glean
12,50,3.0,high,0.2333333333333333,310a5eff-b95e-4979-a0dd-c98a7703f436,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,13022023NHMUB03,nhamua,m,gill_net,fish
161,50,3.0,high,0.1333333333333333,615838ac-55f5-4537-ba76-fecefaddd226,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,31012023MUCB08,mucucune,f,shrimp_net,shrimp_net
154,50,3.0,high,0.2333333333333333,a744e3c9-d3d2-4588-b6cd-900a3f4f4286,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,31012023MUCB07,mucucune,f,shrimp_net,shrimp_net
315,50,3.0,high,0.0666666666666666,217d4e9d-94cc-407a-9aaf-9dabfa977971,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,24012023CUGB01,kuguana,m,drag_net,fish
44,50,3.0,high,0.1666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,04022023CHAB03,chamane,m,shrimp_net,shrimp_net
77,50,3.0,high,0.2666666666666666,6e76bb44-7881-4dfe-aff2-019452e7f1ef,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,02022023MARB02,marrambone,f,glean,glean
331,50,3.0,high,0.0333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,24012023CUGB02,kuguana,m,gill_net,fish
78,50,3.0,high,0.2666666666666666,6e76bb44-7881-4dfe-aff2-019452e7f1ef,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,02022023MARB02,marrambone,f,shrimp_net,shrimp_net
124,50,3.0,high,0.0333333333333333,c4bf73af-5f99-4b43-abd8-9373a369c415,ndrolo,dzindrolo,Caranguejo,Portunus pelagicus,Portunidae,crustacean,crabs,1.0,02022023MARB07,marrambone,m,gill_net,fish
202,52,0.0,none,0.2333333333333333,6aff3bd5-1d7f-4dfc-a530-7fd33a3b1432,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,08022023MADB05,madava,m,gill_net,fish
207,52,0.0,none,0.0333333333333333,8407b1b2-9c62-4161-a560-a8c8415ca76a,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,08022023MADB06,madava,m,gill_net,fish
282,52,0.0,none,0.1333333333333333,943aa64d-7c5c-4594-944e-529e0b325617,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,01022023MOR04,morrumbene,f,glean,glean
327,52,0.0,none,0.0333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,24012023CUGB02,kuguana,m,glean,glean
328,52,0.0,none,0.0333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,24012023CUGB02,kuguana,m,gill_net,fish
213,52,0.0,none,0.3333333333333333,1436c090-ffc1-44f1-8a1f-115e2164b9b1,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,08022023MADB08,madava,f,shrimp_net,shrimp_net
214,52,0.0,none,0.3333333333333333,1436c090-ffc1-44f1-8a1f-115e2164b9b1,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,08022023MADB08,madava,f,glean,glean
224,52,0.0,none,0.4333333333333333,8719e18a-7160-440e-884e-330fdba6d7a1,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,17022023NHCHB02,nhamaxaxa,f,glean,glean
288,52,0.0,none,0.1,d92b97c0-4a75-4f45-9115-4cb6ac9109ad,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,01022023MORBO5,morrumbene,m,fence_trap,fish
263,52,0.0,none,0.1,5bf5b760-0855-442e-8ccf-d32db9f09235,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,01022023MORB01,morrumbene,m,shrimp_net,shrimp_net
198,52,0.0,none,0.2666666666666666,719608f1-9b88-42cc-b983-888cd656656a,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,08022023MADB04,madava,f,glean,glean
326,52,0.0,none,0.0333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,24012023CUGB02,kuguana,m,shrimp_net,shrimp_net
197,52,0.0,none,0.2666666666666666,719608f1-9b88-42cc-b983-888cd656656a,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,08022023MADB04,madava,f,shrimp_net,shrimp_net
183,52,0.0,none,0.2,e12a739b-ed4a-4ff7-94db-d034a066dd23,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,08022023MADB01,madava,f,fence_trap,fish
192,52,0.0,none,0.2333333333333333,632655b3-8586-4c96-bf14-73c3ddeea90e,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,08022023MADB03,madava,m,fence_trap,fish
182,52,0.0,none,0.2,e12a739b-ed4a-4ff7-94db-d034a066dd23,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,08022023MADB01,madava,f,shrimp_net,shrimp_net
293,52,0.0,none,0.0666666666666666,b4a29a62-c0e1-40fd-835b-a134449801ca,gihologo,sihologo,Santola,Scylla serrata ,Portunidae,crustacean,crabs,1.0,O1O22023MOR06,morrumbene,m,drag_net,fish
313,53,0.0,none,0.0666666666666666,217d4e9d-94cc-407a-9aaf-9dabfa977971,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,24012023CUGB01,kuguana,m,drag_net,fish
343,53,0.0,none,0.3333333333333333,454f8afd-86aa-4418-80e3-4e1ccb572b8c,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,07022023CUGB06,kuguana,m,fence_trap,fish
193,53,0.0,none,0.2333333333333333,632655b3-8586-4c96-bf14-73c3ddeea90e,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,08022023MADB03,madava,m,fence_trap,fish
216,53,0.0,none,0.3333333333333333,1436c090-ffc1-44f1-8a1f-115e2164b9b1,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,08022023MADB08,madava,f,glean,glean
215,53,0.0,none,0.3333333333333333,1436c090-ffc1-44f1-8a1f-115e2164b9b1,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,08022023MADB08,madava,f,shrimp_net,shrimp_net
325,53,0.0,none,0.3,412ebe42-d0ab-49cd-a390-790fb5dd06a9,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,24012023CUGB02,kuguana,m,gill_net,fish
346,53,0.0,none,0.3,1dfbdb30-77d7-4a1e-aaf1-2a5bccccfb75,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,07022023CUGB07,kuguana,m,fence_trap,fish
184,53,0.0,none,0.2333333333333333,e12a739b-ed4a-4ff7-94db-d034a066dd23,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,08022023MADB01,madava,f,shrimp_net,shrimp_net
203,53,0.0,none,0.1666666666666666,6aff3bd5-1d7f-4dfc-a530-7fd33a3b1432,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,08022023MADB05,madava,m,gill_net,fish
339,53,0.0,none,0.2,368b8b4c-a618-434a-8ebe-7f7fa8c143fc,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,07022023CUGB05,kuguana,m,drag_net,fish
323,53,0.0,none,0.3,412ebe42-d0ab-49cd-a390-790fb5dd06a9,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,24012023CUGB02,kuguana,m,shrimp_net,shrimp_net
208,53,0.0,none,0.2333333333333333,8407b1b2-9c62-4161-a560-a8c8415ca76a,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,08022023MADB06,madava,m,gill_net,fish
336,53,0.0,none,0.3,f24eae6e-daf3-4cb3-bc7f-4c8139f8238b,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,07022023CUGB03,kuguana,f,glean,glean
324,53,0.0,none,0.3,412ebe42-d0ab-49cd-a390-790fb5dd06a9,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,24012023CUGB02,kuguana,m,glean,glean
185,53,0.0,none,0.2333333333333333,e12a739b-ed4a-4ff7-94db-d034a066dd23,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,08022023MADB01,madava,f,fence_trap,fish
294,54,1.0,low,0.1333333333333333,b4a29a62-c0e1-40fd-835b-a134449801ca,honho,mihonho,Lula,Loliginidae,Loliginidae,cephlopod,cephlopods,1.0,O1O22023MOR06,morrumbene,m,drag_net,fish
284,54,1.0,low,0.2,943aa64d-7c5c-4594-944e-529e0b325617,honho,mihonho,Lula,Loliginidae,Loliginidae,cephlopod,cephlopods,1.0,01022023MOR04,morrumbene,f,glean,glean
332,55,3.0,high,0.1666666666666666,412ebe42-d0ab-49cd-a390-790fb5dd06a9,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,24012023CUGB02,kuguana,m,shrimp_net,shrimp_net
333,55,3.0,high,0.1666666666666666,412ebe42-d0ab-49cd-a390-790fb5dd06a9,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,24012023CUGB02,kuguana,m,glean,glean
316,55,3.0,high,0.2333333333333333,217d4e9d-94cc-407a-9aaf-9dabfa977971,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,24012023CUGB01,kuguana,m,drag_net,fish
340,55,3.0,high,0.4666666666666667,368b8b4c-a618-434a-8ebe-7f7fa8c143fc,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,07022023CUGB05,kuguana,m,drag_net,fish
350,55,3.0,high,0.2,d63dc568-99da-438e-bd41-3a79bf13b0d9,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,07022023CUGBO8,kuguana,f,glean,glean
334,55,3.0,high,0.1666666666666666,412ebe42-d0ab-49cd-a390-790fb5dd06a9,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,24012023CUGB02,kuguana,m,gill_net,fish
259,56,1.5,mod,1.0,c07b295a-d4ce-4f79-b7c1-c11f284e02c4,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,04032023NGUB08,nguja,f,shrimp_net,shrimp_net
264,56,1.5,mod,0.4666666666666667,5bf5b760-0855-442e-8ccf-d32db9f09235,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,01022023MORB01,morrumbene,m,shrimp_net,shrimp_net
347,56,1.5,mod,0.3,1dfbdb30-77d7-4a1e-aaf1-2a5bccccfb75,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,07022023CUGB07,kuguana,m,fence_trap,fish
267,56,1.5,mod,0.4333333333333333,04827c1d-3bba-4bcb-a8be-1af1c071e30f,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,01022023MORB02,morrumbene,f,shrimp_net,shrimp_net
268,56,1.5,mod,0.4333333333333333,04827c1d-3bba-4bcb-a8be-1af1c071e30f,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,01022023MORB02,morrumbene,f,glean,glean
297,56,1.5,mod,1.0,275be6f1-5e39-4787-a0f6-e532bee2ef83,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,01022023MORB07,morrumbene,m,glean,glean
274,56,1.5,mod,0.8,f33778b3-3301-4691-80c6-68692988559b,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,01022023MORB03,morrumbene,f,glean,glean
337,56,1.5,mod,0.4666666666666667,f24eae6e-daf3-4cb3-bc7f-4c8139f8238b,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,07022023CUGB03,kuguana,f,glean,glean
319,56,1.5,mod,0.3,412ebe42-d0ab-49cd-a390-790fb5dd06a9,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,24012023CUGB02,kuguana,m,gill_net,fish
341,56,1.5,mod,0.2,368b8b4c-a618-434a-8ebe-7f7fa8c143fc,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,07022023CUGB05,kuguana,m,drag_net,fish
318,56,1.5,mod,0.3,412ebe42-d0ab-49cd-a390-790fb5dd06a9,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,24012023CUGB02,kuguana,m,glean,glean
317,56,1.5,mod,0.3,412ebe42-d0ab-49cd-a390-790fb5dd06a9,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,24012023CUGB02,kuguana,m,shrimp_net,shrimp_net
314,56,1.5,mod,0.3666666666666666,217d4e9d-94cc-407a-9aaf-9dabfa977971,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,24012023CUGB01,kuguana,m,drag_net,fish
309,56,1.5,mod,0.5,c0927898-6afe-4a7f-98d1-4ec395b0e647,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1902023ILHB06,ilha,f,shrimp_net,shrimp_net
308,56,1.5,mod,0.5,c0927898-6afe-4a7f-98d1-4ec395b0e647,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1902023ILHB06,ilha,f,glean,glean
344,56,1.5,mod,0.3333333333333333,454f8afd-86aa-4418-80e3-4e1ccb572b8c,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,07022023CUGB06,kuguana,m,fence_trap,fish
273,56,1.5,mod,0.8,f33778b3-3301-4691-80c6-68692988559b,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,01022023MORB03,morrumbene,f,shrimp_net,shrimp_net
304,56,1.5,mod,,f5769b1d-ab41-4ec3-9364-13194af91f08,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,19022023ILHB05,ilha,m,hand_line,fish
302,56,1.5,mod,1.0,6cd30d28-9c1e-4148-a597-7b9d40fc1ae2,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,18022023ILHB04,ilha,m,shrimp_net,shrimp_net
299,56,1.5,mod,,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,18022023ILHB02,ilha,f,glean,glean
298,56,1.5,mod,,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,18022023ILHB02,ilha,f,shrimp_net,shrimp_net
296,56,1.5,mod,1.0,275be6f1-5e39-4787-a0f6-e532bee2ef83,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,01022023MORB07,morrumbene,m,drag_net,fish
295,56,1.5,mod,0.2333333333333333,b4a29a62-c0e1-40fd-835b-a134449801ca,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,O1O22023MOR06,morrumbene,m,drag_net,fish
14,56,1.5,mod,0.2666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,13022023NHMUB03,nhamua,m,gill_net,fish
289,56,1.5,mod,0.1,d92b97c0-4a75-4f45-9115-4cb6ac9109ad,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,01022023MORBO5,morrumbene,m,fence_trap,fish
15,56,1.5,mod,0.2666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,13022023NHMUB03,nhamua,m,glean,glean
283,56,1.5,mod,0.2,943aa64d-7c5c-4594-944e-529e0b325617,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,01022023MOR04,morrumbene,f,glean,glean
257,56,1.5,mod,0.6666666666666666,8c4c8baa-dafa-48c6-bb34-4944108c5851,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,04032023NGUB07,nguja,f,shrimp_net,shrimp_net
222,56,1.5,mod,0.5,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,17022023NHCHB01,nhamaxaxa,f,glean,glean
176,56,1.5,mod,0.3666666666666666,caac8748-ebed-413c-a5d2-a635b5bd8932,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,09022023NHMPB04,nhampossa,m,fence_trap,fish
36,56,1.5,mod,0.6,5861a90d-3554-4a81-b5e8-e8f9870b88fb,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,04022023CHAB02,chamane,m,hand_line,fish
212,56,1.5,mod,1.0,8c5ddba3-d736-4831-b7e4-f18bb3d47eae,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,08022023MADB07,madava,f,glean,glean
209,56,1.5,mod,0.5333333333333333,8407b1b2-9c62-4161-a560-a8c8415ca76a,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,08022023MADB06,madava,m,gill_net,fish
65,56,1.5,mod,0.1,6b249316-c1e7-4f4f-a49f-435e11af63a2,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,04022023CHAB07,chamane,m,glean,glean
204,56,1.5,mod,0.2666666666666666,6aff3bd5-1d7f-4dfc-a530-7fd33a3b1432,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,08022023MADB05,madava,m,gill_net,fish
